time,avg_gossip_count,avg_vaccinated_count,avg_recovered_count
0.0,0.0,0.0,0.0
0.7917948327353455,20.517383804535285,0.20429143099742691,1.143646853863624
1.583589665470691,208.2360860088066,0.38692061712766446,2.3379937676982276
2.3753844982060364,269.57618221190086,0.61,3.7204827157754345
3.167179330941382,230.0074739187168,0.89,5.5903029733640075
3.9589741636767273,200.3111575840712,1.19,7.62
4.750768996412073,178.03562702536965,1.59,10.083769904378393
5.542563829147419,167.7479643998931,2.0393777820254444,12.803276792466201
6.334358661882764,165.401110331311,2.47,15.490801067173475
7.126153494618109,162.47681492675633,2.9609165871059235,18.227767952777516
7.9179483273534546,161.8002499950363,3.70224974080472,21.59389965523482
8.7097431600888,162.55731242179195,4.3,24.831809913022624
9.501537992824145,162.03402180424007,4.96,28.37747537363698
10.29333282555949,161.14130345506635,5.48,32.22023430926228
11.085127658294837,161.47865920867784,6.099030029931302,35.959236388413416
11.876922491030182,163.4884327189987,6.71,39.715701822449745
12.668717323765527,163.1177537398251,7.418868483255136,44.00362178221212
13.460512156500872,162.41589602863036,8.14,48.25387444339545
14.252306989236217,161.92854532536884,8.82,51.97478367497386
15.044101821971564,162.18797464185428,9.46,56.26925544975236
15.835896654706909,162.19902703170885,10.16,60.882450628716796
16.627691487442256,162.39637449431504,10.84,64.92001576749298
17.4194863201776,163.1884985367226,11.600074944916237,69.44712796789884
18.211281152912946,163.04851677839412,12.453419013631365,73.48302762598368
19.00307598564829,161.15894632513283,13.134665027549673,77.82150488936817
19.794870818383636,161.80980033765888,13.94,82.4640394310788
20.58666565111898,162.4342366671533,14.725012160939862,86.73821565508464
21.378460483854326,162.3594117117485,15.33,91.07160626999102
22.170255316589675,159.83655963161544,15.91,95.60388342655682
22.96205014932502,163.2883415843532,16.61,99.8628472907687
23.753844982060365,161.5334615872017,17.367644381225276,103.75147861915589
24.54563981479571,160.67078604911424,18.19,107.84990845952983
25.337434647531055,161.58526769864653,18.96,112.14462878123028
26.1292294802664,161.8229753088604,19.71,116.29831187006734
26.921024313001745,159.9867307861132,20.38,120.25321298023098
27.71281914573709,160.18650908509832,21.057042693627764,124.08641674540236
28.504613978472435,163.18037592718133,21.73,127.80957392984651
29.296408811207783,161.78453064168278,22.21,131.4918273140759
30.088203643943128,163.77493303234596,22.814962861080673,135.15312698518395
30.879998476678473,163.0383837848374,23.34,138.48679841259138
31.671793309413818,163.01381290681206,23.86487901404371,141.72592258193094
32.46358814214916,162.25980844962774,24.36,145.00088888893006
33.25538297488451,163.07409489995564,24.91,148.64001854772764
34.04717780761985,161.8203175174707,25.39,151.97283770939583
34.8389726403552,160.74603989146902,25.84,155.18851570797966
35.63076747309054,162.78673827813915,26.481401975186994,158.41394124116175
36.42256230582589,164.50206304119084,26.87777336712239,161.39642536835888
37.21435713856123,162.06860437452173,27.227338601394038,164.16
38.00615197129658,162.93661678515548,27.64402876990914,166.74641579347823
38.79794680403193,163.81016738384417,28.21,169.41076447118436
39.58974163676727,161.80170801887007,28.56,172.05
40.38153646950262,161.49252251649665,28.90124626083676,174.66933481118744
41.17333130223796,161.81820990527095,29.325803767520057,176.94119264959835
41.96512613497331,162.15719073084637,29.666198834237434,179.32632109036032
42.75692096770865,162.5292366015711,29.95,181.6989294028848
43.548715800444,163.21684339189386,30.21527464879913,183.89
44.34051063317935,161.81371917345967,30.55,185.89
45.13230546591469,163.4947239550473,30.78,187.94268326055334
45.92410029865004,161.828019583839,31.01,189.74
46.71589513138538,162.93890248319352,31.25,191.62
47.50768996412073,162.63338513814554,31.53,193.37
48.29948479685607,163.16678057807508,31.74,194.95
49.09127962959142,163.84260236795635,31.97,196.5476406356751
49.88307446232676,162.42356248557405,32.22,197.99019667664746
50.67486929506211,162.5977039884361,32.44,199.34
51.46666412779746,159.44140932869183,32.63,200.64957134590207
52.2584589605328,160.1626085792053,32.87,201.93
53.05025379326815,160.8808223356525,33.1,203.08522844681065
53.84204862600349,161.44811423217857,33.3,204.17186758848985
54.63384345873884,160.8825784988872,33.38,205.21
55.42563829147418,161.81901369825167,33.53,206.24
56.21743312420953,162.995883549419,33.68,207.16147798356658
57.00922795694487,163.8426952789476,33.78,208.03646504047575
57.80102278968022,162.18710231016072,33.96,208.74
58.592817622415566,162.48254232006167,34.04,209.54
59.38461245515091,161.7279829976822,34.11,210.14
60.176407287886256,163.24133466198072,34.27,210.69
60.9682021206216,163.46753634136067,34.33,211.6
61.759996953356946,163.03010548707846,34.45698158238419,212.23
62.55179178609229,162.8206088258917,34.55,212.89
63.343586618827636,162.86433254017166,34.65,213.47633679386638
64.13538145156298,162.4987702407323,34.77,213.98
64.92717628429833,162.83027005077912,34.85,214.54
65.71897111703368,164.05608781901435,34.91,215.04
66.51076594976902,163.229617858434,34.96,215.46
67.30256078250436,162.95333443407787,35.07,215.95
68.0943556152397,161.78483851356958,35.12,216.33
68.88615044797506,163.38810564366963,35.14,216.83
69.6779452807104,164.0673038770592,35.19,217.08
70.46974011344575,163.07960641190908,35.24,217.34
71.26153494618109,163.3886657765739,35.28,217.64
72.05332977891644,163.05057416427167,35.35,217.94
72.84512461165178,163.5313464238459,35.38,218.28
73.63691944438713,162.99199107822457,35.47,218.53231980945796
74.42871427712247,162.695875466468,35.47,218.79
75.22050910985782,161.69432870774932,35.51,218.95
76.01230394259316,162.06748940636754,35.52,219.21
76.80409877532851,163.19144789800643,35.56,219.51
77.59589360806386,163.06602220368325,35.57,219.71
78.3876884407992,162.16225662747564,35.58,219.89
79.17948327353454,162.55428540422523,35.61,220.08
79.97127810626989,162.54194353879353,35.63,220.23
80.76307293900524,162.89023794981702,35.65,220.36
81.55486777174058,163.63705291612973,35.67,220.56
82.34666260447592,163.4061378573458,35.67,220.69
83.13845743721127,162.80901697319956,35.68,220.81
83.93025226994662,162.6785018649242,35.7,220.91
84.72204710268197,162.8643315081669,35.72,221.02
85.5138419354173,163.12837840296572,35.73,221.13
86.30563676815265,162.96672713288265,35.75,221.25
87.097431600888,163.3796014659915,35.76,221.32
87.88922643362335,162.99328684586996,35.8,221.42
88.6810212663587,162.9811985917629,35.83,221.55
89.47281609909403,163.3584817120156,35.83,221.66834818449405
90.26461093182938,162.44201884477346,35.86,221.75
91.05640576456473,162.47766908936222,35.86,221.85
91.84820059730008,162.36022462520225,35.88,221.96
92.63999543003541,162.75102367324538,35.9,222.02
93.43179026277076,162.06786486427055,35.94,222.11
94.22358509550611,162.2875838913933,35.95,222.2
95.01537992824146,162.49292144025623,35.95,222.24
95.8071747609768,162.6138801930379,35.97,222.34
96.59896959371214,162.95834033146699,35.97,222.4
97.39076442644749,162.3523381821642,35.97,222.44
98.18255925918284,162.75118926949852,35.97,222.5
98.97435409191819,162.5921365190227,35.99,222.53
99.76614892465352,162.68101056736796,36.02,222.57
100.55794375738887,162.96517339232634,36.03,222.62
101.34973859012422,162.47624236166905,36.04,222.65
102.14153342285957,162.4514524486281,36.04,222.71
102.93332825559492,162.54960039997363,36.05,222.75
103.72512308833025,162.35961238922778,36.05,222.8
104.5169179210656,162.44324200111512,36.05,222.82
105.30871275380095,162.9503594935171,36.05,222.86
106.1005075865363,162.5081826720535,36.05672879906699,222.88
106.89230241927163,162.37840398620938,36.08,222.92
107.68409725200698,162.32465615116897,36.08,222.93
108.47589208474233,162.2784361104077,36.08,222.93
109.26768691747768,162.66381135505446,36.08,222.93
110.05948175021302,162.2718658030508,36.09,222.95
110.85127658294836,162.23286739742113,36.09,222.95
111.6430714156837,162.61229187307325,36.09,222.96
112.43486624841906,162.45499041050095,36.09,222.96
113.2266610811544,161.97776118690382,36.09,222.97
114.01845591388974,162.01576379833415,36.09,222.98
114.81025074662509,162.05640417019637,36.1,222.98
115.60204557936044,162.0766547094926,36.1,222.98
116.39384041209578,161.81092079075546,36.1,222.98
117.18563524483113,162.0882959676206,36.11,222.99
117.97743007756647,162.14,36.11,223.01
